tourney_id,tourney_name,match_id,winner_name,loser_name
1930-D023,Davis Cup EUR F: USA vs ITA,5,Umberto Luigi De Morpurgo,Wilmer Lawson Allison
1930-D024,Davis Cup EUR SF: TCH vs JPN,1,Roderich Ferdinand Ottomar Menzel,Takeichi Harada
1930-D024,Davis Cup EUR SF: TCH vs JPN,2,Yoshiro Ota,Jan Kozeluh
1930-D024,Davis Cup EUR SF: TCH vs JPN,4,Takeichi Harada,Jan Kozeluh
1930-D024,Davis Cup EUR SF: TCH vs JPN,5,Roderich Ferdinand Ottomar Menzel,Yoshiro Ota
1930-D025,Davis Cup AME F: USA vs MEX,1,Wilmer Lawson Allison,Ricardo Tapia
1930-D025,Davis Cup AME F: USA vs MEX,2,George Martin Lott,Ignacio De La Borbolla
1930-D025,Davis Cup AME F: USA vs MEX,4,John Thomas Godfray Hope Doeg,Federico Sendel
1930-D025,Davis Cup AME F: USA vs MEX,5,John William Van Ryn,Ricardo Tapia
1930-D026,Davis Cup EUR QF: NED vs TCH,1,Henk Timmer,Jan Kozeluh
1930-D026,Davis Cup EUR QF: NED vs TCH,2,Roderich Ferdinand Ottomar Menzel,Arthur Diemer Kool
1930-D026,Davis Cup EUR QF: NED vs TCH,4,Henk Timmer,Roderich Ferdinand Ottomar Menzel
1930-D026,Davis Cup EUR QF: NED vs TCH,5,Jan Kozeluh,Arthur Diemer Kool
1930-D027,Davis Cup EUR R1: POL vs ROU,1,Nicolae Mishu,Maximilian Stolarow
1930-D027,Davis Cup EUR R1: POL vs ROU,2,Ignacy Hanislaw Tloczynski,Ghica Poulieff
1930-D027,Davis Cup EUR R1: POL vs ROU,4,Ignacy Hanislaw Tloczynski,Nicolae Mishu
1930-D027,Davis Cup EUR R1: POL vs ROU,5,Maximilian Stolarow,Ghica Poulieff
1930-D028,Davis Cup EUR R1: YUG vs SWE,1,Kresimir Friedrich,Harry Ramberg
1930-D028,Davis Cup EUR R1: YUG vs SWE,2,Franjo Sefer,John Soderstrom
1930-D028,Davis Cup EUR R1: YUG vs SWE,4,Franjo Sefer,Harry Ramberg
1930-D028,Davis Cup EUR R1: YUG vs SWE,5,Kresimir Friedrich,John Soderstrom
1931-520,Roland Garros,1,Adrien Aron,Ranbir Singh
1931-520,Roland Garros,2,Bela Von Kehrling,Pierre Albarran
1931-520,Roland Garros,3,John Sheldon Olliff,Jacques J Bonte
1931-520,Roland Garros,4,Hyotare Satoh,Max Combemale
1931-520,Roland Garros,5,Rene De Buzelet,Jiri Novotny
1931-520,Roland Garros,6,Fred Perry,Louis Geraud
1931-520,Roland Garros,7,Pierre Goldschmidt,Franjo Schaeffer
1931-520,Roland Garros,8,Paul Barrelet De Ricou,Heinrich Kleinschroth
1931-520,Roland Garros,9,Marcel Bernard,Ahmed Shukry
1931-520,Roland Garros,10,Giorgio De Stefani,Francois Terrier
1931-520,Roland Garros,11,Charles F Aeschlimann,Jacques Arago
1931-520,Roland Garros,12,Minoru Kawachi,Pierre Henri Landry
1931-520,Roland Garros,13,Rene Galeppe,Ludwig  Albrecht Constantin Maria Count Von Salm Hoogstraeten
1931-520,Roland Garros,14,Alain Bernard,Loutfalla Wahid
1931-520,Roland Garros,15,Raymond Rodel,Jack Montagu Hillyard
1931-520,Roland Garros,16,Alain J Gerbault,Edouard Leven
1931-520,Roland Garros,17,Roderich Ferdinand Ottomar Menzel,Jean De Macedo
1931-520,Roland Garros,18,Andre Merlin,Nicolae Mishu
1931-520,Roland Garros,19,Emil Gabory Gabrowitz,Jacques Siguier
1931-520,Roland Garros,20,Andre Martin Legeay,Huyuh Van Giao
1931-520,Roland Garros,21,John William Van Ryn,Roger Vieillard
1931-520,Roland Garros,22,Pierre Grandguillot,Roger Danet
1931-520,Roland Garros,23,Coco Gentien,Bc Lowe
1931-520,Roland Garros,24,Gino De Martino,Edouard Thurneyssen
1931-520,Roland Garros,25,Jiro Satoh,Luis Torralva Ponsa
1931-520,Roland Garros,26,George Martin Lott,Andre Piel
1931-520,Roland Garros,27,Charles Herbert Kingsley,Nicolas Magaloff
1931-520,Roland Garros,28,Emmanuel Du Plaix,Franjo Kukuljevic
1931-520,Roland Garros,29,Gottfried Alexander Maximilian Walter Kurt Von Cramm,Maxime Guillemot
1931-520,Roland Garros,30,Bob Kirby,Hector Chiesa
1931-520,Roland Garros,31,Oscar De Minerbi,Leonce J Aslangul
1931-520,Roland Garros,32,Pat Hughes,Pierre Joba
1931-520,Roland Garros,33,Paul Ja Foret,Max S Ellmer
1931-520,Roland Garros,34,Jacques Christian Boussus,Edgar Ward
1931-520,Roland Garros,35,Norman Gordon Farquharson,Adrien Aron
1931-520,Roland Garros,36,Hyotare Satoh,Rene De Buzelet
1931-520,Roland Garros,37,Fred Perry,Pierre Goldschmidt
1931-520,Roland Garros,38,Marcel Bernard,Paul Barrelet De Ricou
1931-520,Roland Garros,39,Giorgio De Stefani,Charles F Aeschlimann
1931-520,Roland Garros,40,Minoru Kawachi,Rene Galeppe
1931-520,Roland Garros,41,Alain Bernard,Raymond Rodel
1931-520,Roland Garros,42,Roderich Ferdinand Ottomar Menzel,Alain J Gerbault
1931-520,Roland Garros,43,Bela Von Kehrling,John Sheldon Olliff
1931-520,Roland Garros,44,Andre Merlin,Emil Gabory Gabrowitz
1931-520,Roland Garros,45,John William Van Ryn,Andre Martin Legeay
1931-520,Roland Garros,46,Coco Gentien,Pierre Grandguillot
1931-520,Roland Garros,47,Jiro Satoh,Gino De Martino
1931-520,Roland Garros,48,R Zander,Georges Glasser
1931-520,Roland Garros,49,Bunny Austin,Denis Laurent
1931-520,Roland Garros,50,Beni Berthet,Alberto Del Bono
1931-520,Roland Garros,51,Louis Bosman Raymond,Jean Pierre Samazeuilh
1931-520,Roland Garros,52,Jean Lesueur,Sergei Rodzianko
1931-520,Roland Garros,53,George E Lyttleton Rogers,Jean Augustin
1931-520,Roland Garros,54,Roger George,Louis Haensch
1931-520,Roland Garros,55,Herman W Artens,Domingo Torralva Ponsa
1931-520,Roland Garros,56,Ian Glen Collins,Jean Rimet
1931-520,Roland Garros,57,Jean Laurent Robert Borotra,Nguyen Van Chim
1931-520,Roland Garros,58,George Martin Lott,Charles Herbert Kingsley
1931-520,Roland Garros,59,Gottfried Alexander Maximilian Walter Kurt Von Cramm,Emmanuel Du Plaix
1931-520,Roland Garros,60,Bob Kirby,Oscar De Minerbi
1931-520,Roland Garros,61,Pat Hughes,Paul Ja Foret
1931-520,Roland Garros,62,Jacques Christian Boussus,Norman Gordon Farquharson
1931-520,Roland Garros,63,Hyotare Satoh,Bela Von Kehrling
1931-520,Roland Garros,64,Fred Perry,Marcel Bernard
1931-520,Roland Garros,65,Giorgio De Stefani,Minoru Kawachi
1931-520,Roland Garros,66,Roderich Ferdinand Ottomar Menzel,Alain Bernard
1931-520,Roland Garros,67,John William Van Ryn,Andre Merlin
1931-520,Roland Garros,68,Jiro Satoh,Coco Gentien
1931-520,Roland Garros,69,R Zander,Bunny Austin
1931-520,Roland Garros,70,Beni Berthet,Louis Bosman Raymond
1931-520,Roland Garros,71,Jean Lesueur,George E Lyttleton Rogers
1931-520,Roland Garros,72,Herman W Artens,Roger George
1931-520,Roland Garros,73,Jean Laurent Robert Borotra,Ian Glen Collins
1931-520,Roland Garros,74,George Martin Lott,Gottfried Alexander Maximilian Walter Kurt Von Cramm
1931-520,Roland Garros,75,Pat Hughes,Bob Kirby
1931-520,Roland Garros,76,Jacques Christian Boussus,Hyotare Satoh
1931-520,Roland Garros,77,Giorgio De Stefani,Fred Perry
1931-520,Roland Garros,78,John William Van Ryn,Roderich Ferdinand Ottomar Menzel
1931-520,Roland Garros,79,Jiro Satoh,R Zander
1931-520,Roland Garros,80,Beni Berthet,Jean Lesueur
1931-520,Roland Garros,81,Jean Laurent Robert Borotra,Herman W Artens
1931-520,Roland Garros,82,Pat Hughes,George Martin Lott
1931-520,Roland Garros,83,Jacques Christian Boussus,Giorgio De Stefani
1931-520,Roland Garros,84,Jiro Satoh,John William Van Ryn
1931-520,Roland Garros,85,Jean Laurent Robert Borotra,Beni Berthet
1931-520,Roland Garros,86,Jacques Christian Boussus,Pat Hughes
1931-520,Roland Garros,87,Jean Laurent Robert Borotra,Jiro Satoh
1931-520,Roland Garros,88,Jean Laurent Robert Borotra,Jacques Christian Boussus
1931-540,Wimbledon,1,Nigel Sharpe,Henri Jean Cochet
1931-540,Wimbledon,2,Henry Purcell,Errol E R Whitehouse
1931-540,Wimbledon,3,John David Patrick Wheatley,Weric Attewell
1931-540,Wimbledon,4,Jimmy W Nuthall,Pierre Goldschmidt
1931-540,Wimbledon,5,John Colin Gregory,Frank Herbert David Wilde
1931-540,Wimbledon,6,Pat Hughes,Philip F Glover
1931-540,Wimbledon,7,Ladislav Hecht,Orson Wright
1931-540,Wimbledon,8,Lucilo Del Castillo,Alfred L Della Porta
1931-540,Wimbledon,9,Sidney Burr Wood Jr,Ranbir Singh
1931-540,Wimbledon,10,Anthony C Crossley,Jh Frowen
1931-540,Wimbledon,11,Enrique Gerardo Maier,Norman Gordon Farquharson
1931-540,Wimbledon,12,William H Powell,Bent Panker
1931-540,Wimbledon,13,Colin Ritchie,Capt Cazalet
1931-540,Wimbledon,14,Ody Koopman,Edward Flury
1931-540,Wimbledon,15,Stanley W Harris,Noel Galway Holmes
1931-540,Wimbledon,16,Cam Malfroy,Sergei Rodzianko
1931-540,Wimbledon,17,Jacques Christian Boussus,Louis Bosman Raymond
1931-540,Wimbledon,18,Hs Lewis Barclay,Ronald D Poland
1931-540,Wimbledon,19,Ruy Sissener,Wilfred F Freeman
1931-540,Wimbledon,20,Minoru Kawachi,Athar Ali Fyzee
1931-540,Wimbledon,21,David H Williams,Jack F G Lysaght
1931-540,Wimbledon,22,Franz Wilhelm Matejka,Watty Washburn
1931-540,Wimbledon,23,Andre Merlin,Vladimir M Landau
1931-540,Wimbledon,24,John William Van Ryn,Franjo Schaeffer
1931-540,Wimbledon,25,Fred Perry,James Cummins
1931-540,Wimbledon,26,Iwao Aoki,Emmanuel Du Plaix
1931-540,Wimbledon,27,Ted Avory,Ferenc Marsalek
1931-540,Wimbledon,28,Coco Gentien,George Godsell
1931-540,Wimbledon,29,Charles Herbert Kingsley,Nguyen Van Chim
1931-540,Wimbledon,30,Dickie Ritchie,Hira Lal Soni
1931-540,Wimbledon,31,Charles Frederick Scroope,Wilfred H Smith
1931-540,Wimbledon,32,Gottfried Alexander Maximilian Walter Kurt Von Cramm,Bela Von Kehrling
1931-540,Wimbledon,33,Jean Laurent Robert Borotra,Arthur J Smith
1931-540,Wimbledon,34,Alan Brown,Bernard C Law
1931-540,Wimbledon,35,W Legg,Huyuh Van Giao
1931-540,Wimbledon,36,Ryuki Miki,Saeed Hadi
1931-540,Wimbledon,37,Herman W Artens,Oswald Graham Noel Turnbull
1931-540,Wimbledon,38,Guy Cooper,Jiri Novotny
1931-540,Wimbledon,39,G Oswald Jameson,Billy Collins
1931-540,Wimbledon,40,Ignacy Hanislaw Tloczynski,Paul Partridge
1931-540,Wimbledon,41,Jiro Satoh,Bob Kirby
1931-540,Wimbledon,42,George E Lyttleton Rogers,Gregory Mangin
1931-540,Wimbledon,43,Man Mohan,Norman H Latchford
1931-540,Wimbledon,44,Ronaldo R Boyd,Kenneth C Gandar Dower
1931-540,Wimbledon,45,Arthur W Vinall,Geoffrey  Em De St Croix
1931-540,Wimbledon,46,Harry Lee,Max V Callendar
1931-540,Wimbledon,47,George Martin Lott,Beni Berthet
1931-540,Wimbledon,48,Pierre Henri Landry,Henry S Burrows
1931-540,Wimbledon,49,Frank Shields,Pat Spence
1931-540,Wimbledon,50,Herman F David,Jimmy Reddall
1931-540,Wimbledon,51,Joop Knottenbelt,Pierre Grandguillot
1931-540,Wimbledon,52,Wilhelm Otto Eberhard Nourney,Helge Ploughmann
1931-540,Wimbledon,53,John Brian Gilbert,Adriano Zappa
1931-540,Wimbledon,54,Jean Lesueur,John Pennycuick
1931-540,Wimbledon,55,John Sheldon Olliff,Gr Ashton
1931-540,Wimbledon,56,Raymond Tuckey,Donald Mcneil Greig
1931-540,Wimbledon,57,Bunny Austin,Josef Malecek
1931-540,Wimbledon,58,Hyotare Satoh,Nicolas Magaloff
1931-540,Wimbledon,59,Toto Brugnon,Horace Keats Lester
1931-540,Wimbledon,60,Eric Conrad Peters,Raymond Rodel
1931-540,Wimbledon,61,Bob Tinkler,Janmeja Charanjiva
1931-540,Wimbledon,62,Franjo Kukuljevic,Edward M Buzzard
1931-540,Wimbledon,63,Edward A Mcguire,Teddy Higgs
1931-540,Wimbledon,64,Ian Glen Collins,Heinrich Kleinschroth
1931-540,Wimbledon,65,Nigel Sharpe,Henry Purcell
1931-540,Wimbledon,66,John David Patrick Wheatley,Jimmy W Nuthall
1931-540,Wimbledon,67,Pat Hughes,John Colin Gregory
1931-540,Wimbledon,68,Lucilo Del Castillo,Ladislav Hecht
1931-540,Wimbledon,69,Sidney Burr Wood Jr,Anthony C Crossley
1931-540,Wimbledon,70,Enrique Gerardo Maier,William H Powell
1931-540,Wimbledon,71,Ody Koopman,Colin Ritchie
1931-540,Wimbledon,72,Cam Malfroy,Stanley W Harris
1931-540,Wimbledon,73,Jacques Christian Boussus,Hs Lewis Barclay
1931-540,Wimbledon,74,Minoru Kawachi,Ruy Sissener
1931-540,Wimbledon,75,Franz Wilhelm Matejka,David H Williams
1931-540,Wimbledon,76,John William Van Ryn,Andre Merlin
1931-540,Wimbledon,77,Fred Perry,Iwao Aoki
1931-540,Wimbledon,78,Coco Gentien,Ted Avory
1931-540,Wimbledon,79,Charles Herbert Kingsley,Dickie Ritchie
1931-540,Wimbledon,80,Gottfried Alexander Maximilian Walter Kurt Von Cramm,Charles Frederick Scroope
1931-540,Wimbledon,81,Jean Laurent Robert Borotra,Alan Brown
1931-540,Wimbledon,82,Ryuki Miki,W Legg
1931-540,Wimbledon,83,Herman W Artens,Guy Cooper
1931-540,Wimbledon,84,Ignacy Hanislaw Tloczynski,G Oswald Jameson
1931-540,Wimbledon,85,Jiro Satoh,George E Lyttleton Rogers
1931-540,Wimbledon,86,Man Mohan,Ronaldo R Boyd
1931-540,Wimbledon,87,Harry Lee,Arthur W Vinall
1931-540,Wimbledon,88,George Martin Lott,Pierre Henri Landry
1931-540,Wimbledon,89,Frank Shields,Herman F David
1931-540,Wimbledon,90,Wilhelm Otto Eberhard Nourney,Joop Knottenbelt
1931-540,Wimbledon,91,Jean Lesueur,John Brian Gilbert
1931-540,Wimbledon,92,John Sheldon Olliff,Raymond Tuckey
1931-540,Wimbledon,93,Bunny Austin,Hyotare Satoh
1931-540,Wimbledon,94,Toto Brugnon,Eric Conrad Peters
1931-540,Wimbledon,95,Bob Tinkler,Franjo Kukuljevic
1931-540,Wimbledon,96,Ian Glen Collins,Edward A Mcguire
1931-540,Wimbledon,97,Nigel Sharpe,John David Patrick Wheatley
1931-540,Wimbledon,98,Pat Hughes,Lucilo Del Castillo
1931-540,Wimbledon,99,Sidney Burr Wood Jr,Enrique Gerardo Maier
1931-540,Wimbledon,100,Cam Malfroy,Ody Koopman
1931-540,Wimbledon,101,Jacques Christian Boussus,Minoru Kawachi
1931-540,Wimbledon,102,John William Van Ryn,Franz Wilhelm Matejka
1931-540,Wimbledon,103,Fred Perry,Coco Gentien
1931-540,Wimbledon,104,Gottfried Alexander Maximilian Walter Kurt Von Cramm,Charles Herbert Kingsley
1931-540,Wimbledon,105,Jean Laurent Robert Borotra,Ryuki Miki
1931-540,Wimbledon,106,Herman W Artens,Ignacy Hanislaw Tloczynski
1931-540,Wimbledon,107,Jiro Satoh,Man Mohan
1931-540,Wimbledon,108,Harry Lee,George Martin Lott
1931-540,Wimbledon,109,Frank Shields,Wilhelm Otto Eberhard Nourney
1931-540,Wimbledon,110,John Sheldon Olliff,Jean Lesueur
1931-540,Wimbledon,111,Bunny Austin,Toto Brugnon
1931-540,Wimbledon,112,Ian Glen Collins,Bob Tinkler
1931-540,Wimbledon,113,Pat Hughes,Nigel Sharpe
1931-540,Wimbledon,114,Sidney Burr Wood Jr,Cam Malfroy
1931-540,Wimbledon,115,John William Van Ryn,Jacques Christian Boussus
1931-540,Wimbledon,116,Fred Perry,Gottfried Alexander Maximilian Walter Kurt Von Cramm
1931-540,Wimbledon,117,Jean Laurent Robert Borotra,Herman W Artens
1931-540,Wimbledon,118,Jiro Satoh,Harry Lee
1931-540,Wimbledon,119,Frank Shields,John Sheldon Olliff
1931-540,Wimbledon,120,Bunny Austin,Ian Glen Collins
1931-540,Wimbledon,121,Sidney Burr Wood Jr,Pat Hughes
1931-540,Wimbledon,122,Fred Perry,John William Van Ryn
1931-540,Wimbledon,123,Jean Laurent Robert Borotra,Jiro Satoh
1931-540,Wimbledon,124,Frank Shields,Bunny Austin
1931-540,Wimbledon,125,Sidney Burr Wood Jr,Fred Perry
1931-540,Wimbledon,126,Frank Shields,Jean Laurent Robert Borotra
1931-540,Wimbledon,127,Sidney Burr Wood Jr,Frank Shields
1931-560,US Open,1,Teddy Burwell,F Ramey Donovan
1931-560,US Open,2,Martin Buxby,Marcel Rainville
1931-560,US Open,3,Clifford Samuel Sutter,Lester Rollo Stoefen
1931-560,US Open,4,Junior Coen,Edward W Feibelman
1931-560,US Open,5,Sadakazu Onda,Ted Eggman
1931-560,US Open,6,Donald M Frame,Carl Fischer
1931-560,US Open,7,Herbert L Bowman,Pieter Verstraeten
1931-560,US Open,8,Jimmy H Van Alen,William Crum Thompson
1931-560,US Open,9,Edward G Tarangioli,C Alphonso Smith
1931-560,US Open,10,Fred Perry,Julius Seligson
1931-560,US Open,11,Frank Shields,Federico Sendel
1931-560,US Open,12,Melvin Partridge,G Frederick Roll
1931-560,US Open,13,Bruce Parkhouse Barnes,Arnold W Jones
1931-560,US Open,14,Karl Kamrath,Mario V Gonzalez
1931-560,US Open,15,Dave N Jones Jr,Paul C Kunkel
1931-560,US Open,16,George J Jennings,Kenneth D Fisher
1931-560,US Open,17,Keith Gledhill,Ed Yeomans
1931-560,US Open,18,Dick Williams,Jack A Wright
1931-560,US Open,19,John Thomas Godfray Hope Doeg,Keith Werner
1931-560,US Open,20,Eddie Jacobs,R Morgan Watt Jr
1931-560,US Open,21,Henry Ellsworth Vines,Herbert L Fischer
1931-560,US Open,22,Lenoir Wright,Edward E Jenkins Jr
1931-560,US Open,23,Samuel B Gilpin,Jack Tidball
1931-560,US Open,24,Gil Hall,Marcel Bernard
1931-560,US Open,25,Berkeley Bell,Wilmer Lawson Allison
1931-560,US Open,26,Harold Blauer,Dick Downing
1931-560,US Open,27,Robert Bryan,Gus Boehmer Jr
1931-560,US Open,28,Pat Hughes,Ray Palmer Jr
1931-560,US Open,29,Sidney Burr Wood Jr,Sandy Davenport Iii
1931-560,US Open,30,Frank J Bowden,Eddie Burns
1931-560,US Open,31,Ralph M De Mott,A Baisley Sheridan
1931-560,US Open,32,Teddy Burwell,Martin Buxby
1931-560,US Open,33,Clifford Samuel Sutter,Junior Coen
1931-560,US Open,34,Donald M Frame,Sadakazu Onda
1931-560,US Open,35,Herbert L Bowman,Jimmy H Van Alen
1931-560,US Open,36,Fred Perry,Edward G Tarangioli
1931-560,US Open,37,Bruce Parkhouse Barnes,Karl Kamrath
1931-560,US Open,38,Dave N Jones Jr,George J Jennings
1931-560,US Open,39,Keith Gledhill,Dick Williams
1931-560,US Open,40,John Thomas Godfray Hope Doeg,Eddie Jacobs
1931-560,US Open,41,Edward T Herndon,Elmer J Griffin
1931-560,US Open,42,Peck Griffin,Charles M Green
1931-560,US Open,43,Bitsy Grant,Toto Brugnon
1931-560,US Open,44,George Martin Lott,Richard T Murphy
1931-560,US Open,45,Walter Martin,Henry S Moore
1931-560,US Open,46,Gregory Mangin,Eugene H Mccauliff
1931-560,US Open,47,Andre Merlin,Arthur W Macpherson Jr
1931-560,US Open,48,John William Van Ryn,Elliott Loughlin
1931-560,US Open,49,Gabriel Lavine,Bernard C Law
1931-560,US Open,50,Jerry Lang,Percy Lloyd Kynaston
1931-560,US Open,51,Jacques Christian Boussus,Lawrence Kurzrok
1931-560,US Open,52,Frank Shields,Melvin Partridge
1931-560,US Open,53,Henry Ellsworth Vines,Lenoir Wright
1931-560,US Open,54,Gil Hall,Samuel B Gilpin
1931-560,US Open,55,Berkeley Bell,Harold Blauer
1931-560,US Open,56,Robert Bryan,Pat Hughes
1931-560,US Open,57,Frank J Bowden,Sidney Burr Wood Jr
1931-560,US Open,58,Teddy Burwell,Ralph M De Mott
1931-560,US Open,59,Clifford Samuel Sutter,Donald M Frame
1931-560,US Open,60,Fred Perry,Herbert L Bowman
1931-560,US Open,61,Frank Shields,Bruce Parkhouse Barnes
1931-560,US Open,62,Keith Gledhill,Dave N Jones Jr
1931-560,US Open,63,John Thomas Godfray Hope Doeg,Edward T Herndon
1931-560,US Open,64,Bitsy Grant,Peck Griffin
1931-560,US Open,65,George Martin Lott,Walter Martin
1931-560,US Open,66,Gregory Mangin,Andre Merlin
1931-560,US Open,67,John William Van Ryn,Gabriel Lavine
1931-560,US Open,68,Jacques Christian Boussus,Jerry Lang
1931-560,US Open,69,Henry Ellsworth Vines,Gil Hall
1931-560,US Open,70,Berkeley Bell,Robert Bryan
1931-560,US Open,71,Frank J Bowden,Teddy Burwell
1931-560,US Open,72,Fred Perry,Clifford Samuel Sutter
1931-560,US Open,73,Frank Shields,Keith Gledhill
1931-560,US Open,74,John Thomas Godfray Hope Doeg,Bitsy Grant
1931-560,US Open,75,George Martin Lott,Gregory Mangin
1931-560,US Open,76,John William Van Ryn,Jacques Christian Boussus
1931-560,US Open,77,Henry Ellsworth Vines,Berkeley Bell
1931-560,US Open,78,Fred Perry,Frank J Bowden
1931-560,US Open,79,John Thomas Godfray Hope Doeg,Frank Shields
1931-560,US Open,80,George Martin Lott,John William Van Ryn
1931-560,US Open,81,Henry Ellsworth Vines,Fred Perry
1931-560,US Open,82,George Martin Lott,John Thomas Godfray Hope Doeg
1931-560,US Open,83,Henry Ellsworth Vines,George Martin Lott
1931-580,Australian Open,1,Jack Crawford,We Teague
1931-580,Australian Open,2,Wb Walker,R Mcmichael
1931-580,Australian Open,3,Cliff Es Sproule,Bert G Tonkin
1931-580,Australian Open,4,Norman Peach,W Tytherleigh
1931-580,Australian Open,5,Don Turnbull,Jack Purcell
1931-580,Australian Open,6,T O'Connor,Ronald Victor Thomas
1931-580,Australian Open,7,Gar Moon,A Smith
1931-580,Australian Open,8,Adrian Karl Quist,Geoff Thomas
1931-580,Australian Open,9,Harry Hopman,Anthony Willard
1931-580,Australian Open,10,Bruce Moore,Don Thompson
1931-580,Australian Open,11,Aubrey Willard,Roy Dunlop
1931-580,Australian Open,12,David Chrystal,Allan Walton Knight
1931-580,Australian Open,13,Jack Cummings,Len Schwartz
1931-580,Australian Open,14,Charles J Donohoe,Rupert L Shepherd
1931-580,Australian Open,15,A Harry Hassett,Reg W Ewin
1931-580,Australian Open,16,Dave Thompson,J Huxtable
1931-580,Australian Open,17,Jack Crawford,Wb Walker
1931-580,Australian Open,18,Cliff Es Sproule,Norman Peach
1931-580,Australian Open,19,Don Turnbull,T O'Connor
1931-580,Australian Open,20,Gar Moon,Adrian Karl Quist
1931-580,Australian Open,21,Harry Hopman,Bruce Moore
1931-580,Australian Open,22,Aubrey Willard,David Chrystal
1931-580,Australian Open,23,Jack Cummings,Charles J Donohoe
1931-580,Australian Open,24,A Harry Hassett,Dave Thompson
1931-580,Australian Open,25,Don Turnbull,Gar Moon
1931-580,Australian Open,26,Jack Cummings,A Harry Hassett
1931-580,Australian Open,27,Harry Hopman,Aubrey Willard
1931-580,Australian Open,28,Jack Crawford,Cliff Es Sproule
1931-580,Australian Open,29,Harry Hopman,Jack Cummings
1931-580,Australian Open,30,Jack Crawford,Don Turnbull
1931-580,Australian Open,31,Jack Crawford,Harry Hopman
1931-D001,Davis Cup SAM F: CHI vs ARG,1,Adriano Zappa,Egon Schonherr
1931-D001,Davis Cup SAM F: CHI vs ARG,2,Guillermo Robson,Lionel Page
1931-D002,Davis Cup SAM QF: PAR vs ARG,1,Lucilo Del Castillo,Agustin Cusmanich
1931-D002,Davis Cup SAM QF: PAR vs ARG,2,Adriano Zappa,Angel Portaluppi
1931-D002,Davis Cup SAM QF: PAR vs ARG,4,H Walters,Agustin Cusmanich
1931-D002,Davis Cup SAM QF: PAR vs ARG,5,Adriano Zappa,Ivo Ubaldi
1931-D003,Davis Cup SAM SF: ARG vs URU,1,Lucilo Del Castillo,Juan Carlos Da Silva
1931-D003,Davis Cup SAM SF: ARG vs URU,2,Ronald Boyd,Eduardo Stanham
1931-D003,Davis Cup SAM SF: ARG vs URU,4,Lucilo Del Castillo,Carlos Gainza
1931-D003,Davis Cup SAM SF: ARG vs URU,5,Ronald Boyd,Ernesto Hernandez Erro
1931-D004,Davis Cup AME F: USA vs ARG,1,Frank Shields,Guillermo Robson
1931-D004,Davis Cup AME F: USA vs ARG,2,Sidney Burr Wood Jr,Ronald Boyd
1931-D004,Davis Cup AME F: USA vs ARG,4,Frank Shields,Ronald Boyd
1931-D004,Davis Cup AME F: USA vs ARG,5,Clifford Sutter,Guillermo Robson
1931-D005,Davis Cup EUR R1: GRE vs AUT,1,Orestis Garangiotis,Franz Wilhelm Matejka
1931-D005,Davis Cup EUR R1: GRE vs AUT,2,Augustos Zerlendis,Herman W Artens
1931-D005,Davis Cup EUR R1: GRE vs AUT,4,Orestis Garangiotis,Herman W Artens
1931-D005,Davis Cup EUR R1: GRE vs AUT,5,Franz Wilhelm Matejka,Augustos Zerlendis
1931-D006,Davis Cup EUR R2: BEL vs GBR,1,Bunny Austin,Andre La Croix
1931-D006,Davis Cup EUR R2: BEL vs GBR,2,Fred Perry,Leopold De Borman
1931-D006,Davis Cup EUR R2: BEL vs GBR,4,Bunny Austin,Leopold De Borman
